claim_id,instance_id,noise_regime,delta,p1_expected_cut,p2_expected_cut,margin,preserves_direction
L3-C1,er_n12_p0.2_seed3,two-qubit-heavy,0.0,3.6669921875,4.3857421875,0.71875,1
L3-C2,er_n12_p0.2_seed3,two-qubit-heavy,0.01,3.6669921875,4.3857421875,0.71875,1
L3-C3,er_n12_p0.2_seed3,two-qubit-heavy,0.05,3.6669921875,4.3857421875,0.71875,1
L3-C1,er_n12_p0.2_seed4,ideal,0.0,6.02734375,6.521484375,0.494140625,1
L3-C2,er_n12_p0.2_seed4,ideal,0.01,6.02734375,6.521484375,0.494140625,1
L3-C3,er_n12_p0.2_seed4,ideal,0.05,6.02734375,6.521484375,0.494140625,1
L3-C1,er_n12_p0.2_seed4,depol-low,0.0,6.0888671875,6.490234375,0.4013671875,1
L3-C2,er_n12_p0.2_seed4,depol-low,0.01,6.0888671875,6.490234375,0.4013671875,1
L3-C3,er_n12_p0.2_seed4,depol-low,0.05,6.0888671875,6.490234375,0.4013671875,1
L3-C1,er_n12_p0.2_seed4,depol-medium,0.0,6.15625,6.5205078125,0.3642578125,1
L3-C2,er_n12_p0.2_seed4,depol-medium,0.01,6.15625,6.5205078125,0.3642578125,1
L3-C3,er_n12_p0.2_seed4,depol-medium,0.05,6.15625,6.5205078125,0.3642578125,1
L3-C1,er_n12_p0.2_seed4,depol-high,0.0,6.28515625,6.7197265625,0.4345703125,1
L3-C2,er_n12_p0.2_seed4,depol-high,0.01,6.28515625,6.7197265625,0.4345703125,1
L3-C3,er_n12_p0.2_seed4,depol-high,0.05,6.28515625,6.7197265625,0.4345703125,1
L3-C1,er_n12_p0.2_seed4,readout-heavy,0.0,6.333984375,6.6240234375,0.2900390625,1
L3-C2,er_n12_p0.2_seed4,readout-heavy,0.01,6.333984375,6.6240234375,0.2900390625,1
L3-C3,er_n12_p0.2_seed4,readout-heavy,0.05,6.333984375,6.6240234375,0.2900390625,1
L3-C1,er_n12_p0.2_seed4,two-qubit-heavy,0.0,6.1669921875,6.6416015625,0.474609375,1
L3-C2,er_n12_p0.2_seed4,two-qubit-heavy,0.01,6.1669921875,6.6416015625,0.474609375,1
L3-C3,er_n12_p0.2_seed4,two-qubit-heavy,0.05,6.1669921875,6.6416015625,0.474609375,1
L3-C1,er_n12_p0.3_seed0,ideal,0.0,5.3525390625,5.5615234375,0.208984375,1
L3-C2,er_n12_p0.3_seed0,ideal,0.01,5.3525390625,5.5615234375,0.208984375,1
L3-C3,er_n12_p0.3_seed0,ideal,0.05,5.3525390625,5.5615234375,0.208984375,1
L3-C1,er_n12_p0.3_seed0,depol-low,0.0,5.365234375,5.62109375,0.255859375,1
L3-C2,er_n12_p0.3_seed0,depol-low,0.01,5.365234375,5.62109375,0.255859375,1
L3-C3,er_n12_p0.3_seed0,depol-low,0.05,5.365234375,5.62109375,0.255859375,1
L3-C1,er_n12_p0.3_seed0,depol-medium,0.0,5.3984375,5.6162109375,0.2177734375,1
L3-C2,er_n12_p0.3_seed0,depol-medium,0.01,5.3984375,5.6162109375,0.2177734375,1
L3-C3,er_n12_p0.3_seed0,depol-medium,0.05,5.3984375,5.6162109375,0.2177734375,1
L3-C1,er_n12_p0.3_seed0,depol-high,0.0,5.5390625,5.765625,0.2265625,1
L3-C2,er_n12_p0.3_seed0,depol-high,0.01,5.5390625,5.765625,0.2265625,1
L3-C3,er_n12_p0.3_seed0,depol-high,0.05,5.5390625,5.765625,0.2265625,1
L3-C1,er_n12_p0.3_seed0,readout-heavy,0.0,5.5673828125,5.7373046875,0.169921875,1
L3-C2,er_n12_p0.3_seed0,readout-heavy,0.01,5.5673828125,5.7373046875,0.169921875,1
L3-C3,er_n12_p0.3_seed0,readout-heavy,0.05,5.5673828125,5.7373046875,0.169921875,1
L3-C1,er_n12_p0.3_seed0,two-qubit-heavy,0.0,5.4951171875,5.7421875,0.2470703125,1
L3-C2,er_n12_p0.3_seed0,two-qubit-heavy,0.01,5.4951171875,5.7421875,0.2470703125,1
L3-C3,er_n12_p0.3_seed0,two-qubit-heavy,0.05,5.4951171875,5.7421875,0.2470703125,1
L3-C1,er_n12_p0.3_seed1,ideal,0.0,9.9658203125,10.283203125,0.3173828125,1
L3-C2,er_n12_p0.3_seed1,ideal,0.01,9.9658203125,10.283203125,0.3173828125,1
L3-C3,er_n12_p0.3_seed1,ideal,0.05,9.9658203125,10.283203125,0.3173828125,1
L3-C1,er_n12_p0.3_seed1,depol-low,0.0,10.060546875,10.3720703125,0.3115234375,1
L3-C2,er_n12_p0.3_seed1,depol-low,0.01,10.060546875,10.3720703125,0.3115234375,1
L3-C3,er_n12_p0.3_seed1,depol-low,0.05,10.060546875,10.3720703125,0.3115234375,1
L3-C1,er_n12_p0.3_seed1,depol-medium,0.0,10.041015625,10.333984375,0.29296875,1
L3-C2,er_n12_p0.3_seed1,depol-medium,0.01,10.041015625,10.333984375,0.29296875,1
L3-C3,er_n12_p0.3_seed1,depol-medium,0.05,10.041015625,10.333984375,0.29296875,1
L3-C1,er_n12_p0.3_seed1,depol-high,0.0,10.1298828125,10.4111328125,0.28125,1
L3-C2,er_n12_p0.3_seed1,depol-high,0.01,10.1298828125,10.4111328125,0.28125,1
L3-C3,er_n12_p0.3_seed1,depol-high,0.05,10.1298828125,10.4111328125,0.28125,1
L3-C1,er_n12_p0.3_seed1,readout-heavy,0.0,10.1064453125,10.4453125,0.3388671875,1
L3-C2,er_n12_p0.3_seed1,readout-heavy,0.01,10.1064453125,10.4453125,0.3388671875,1
L3-C3,er_n12_p0.3_seed1,readout-heavy,0.05,10.1064453125,10.4453125,0.3388671875,1
L3-C1,er_n12_p0.3_seed1,two-qubit-heavy,0.0,10.12890625,10.3876953125,0.2587890625,1
L3-C2,er_n12_p0.3_seed1,two-qubit-heavy,0.01,10.12890625,10.3876953125,0.2587890625,1
L3-C3,er_n12_p0.3_seed1,two-qubit-heavy,0.05,10.12890625,10.3876953125,0.2587890625,1
L3-C1,er_n12_p0.3_seed2,ideal,0.0,5.490234375,5.2373046875,-0.2529296875,0
L3-C2,er_n12_p0.3_seed2,ideal,0.01,5.490234375,5.2373046875,-0.2529296875,0
L3-C3,er_n12_p0.3_seed2,ideal,0.05,5.490234375,5.2373046875,-0.2529296875,0
L3-C1,er_n12_p0.3_seed2,depol-low,0.0,5.6025390625,5.322265625,-0.2802734375,0
L3-C2,er_n12_p0.3_seed2,depol-low,0.01,5.6025390625,5.322265625,-0.2802734375,0
L3-C3,er_n12_p0.3_seed2,depol-low,0.05,5.6025390625,5.322265625,-0.2802734375,0
L3-C1,er_n12_p0.3_seed2,depol-medium,0.0,5.66015625,5.4267578125,-0.2333984375,0
L3-C2,er_n12_p0.3_seed2,depol-medium,0.01,5.66015625,5.4267578125,-0.2333984375,0
L3-C3,er_n12_p0.3_seed2,depol-medium,0.05,5.66015625,5.4267578125,-0.2333984375,0
L3-C1,er_n12_p0.3_seed2,depol-high,0.0,5.7802734375,5.681640625,-0.0986328125,0
L3-C2,er_n12_p0.3_seed2,depol-high,0.01,5.7802734375,5.681640625,-0.0986328125,0
L3-C3,er_n12_p0.3_seed2,depol-high,0.05,5.7802734375,5.681640625,-0.0986328125,0
L3-C1,er_n12_p0.3_seed2,readout-heavy,0.0,5.8017578125,5.626953125,-0.1748046875,0
L3-C2,er_n12_p0.3_seed2,readout-heavy,0.01,5.8017578125,5.626953125,-0.1748046875,0
L3-C3,er_n12_p0.3_seed2,readout-heavy,0.05,5.8017578125,5.626953125,-0.1748046875,0
L3-C1,er_n12_p0.3_seed2,two-qubit-heavy,0.0,5.7373046875,5.7255859375,-0.01171875,0
L3-C2,er_n12_p0.3_seed2,two-qubit-heavy,0.01,5.7373046875,5.7255859375,-0.01171875,0
L3-C3,er_n12_p0.3_seed2,two-qubit-heavy,0.05,5.7373046875,5.7255859375,-0.01171875,0
L3-C1,er_n12_p0.3_seed3,ideal,0.0,7.15234375,7.1552734375,0.0029296875,1
L3-C2,er_n12_p0.3_seed3,ideal,0.01,7.15234375,7.1552734375,0.0029296875,0
L3-C3,er_n12_p0.3_seed3,ideal,0.05,7.15234375,7.1552734375,0.0029296875,0
L3-C1,er_n12_p0.3_seed3,depol-low,0.0,7.1337890625,7.0244140625,-0.109375,0
L3-C2,er_n12_p0.3_seed3,depol-low,0.01,7.1337890625,7.0244140625,-0.109375,0
L3-C3,er_n12_p0.3_seed3,depol-low,0.05,7.1337890625,7.0244140625,-0.109375,0
L3-C1,er_n12_p0.3_seed3,depol-medium,0.0,7.171875,7.0498046875,-0.1220703125,0
L3-C2,er_n12_p0.3_seed3,depol-medium,0.01,7.171875,7.0498046875,-0.1220703125,0
L3-C3,er_n12_p0.3_seed3,depol-medium,0.05,7.171875,7.0498046875,-0.1220703125,0
L3-C1,er_n12_p0.3_seed3,depol-high,0.0,7.2373046875,7.1083984375,-0.12890625,0
L3-C2,er_n12_p0.3_seed3,depol-high,0.01,7.2373046875,7.1083984375,-0.12890625,0
L3-C3,er_n12_p0.3_seed3,depol-high,0.05,7.2373046875,7.1083984375,-0.12890625,0
L3-C1,er_n12_p0.3_seed3,readout-heavy,0.0,7.1904296875,7.1474609375,-0.04296875,0
L3-C2,er_n12_p0.3_seed3,readout-heavy,0.01,7.1904296875,7.1474609375,-0.04296875,0
L3-C3,er_n12_p0.3_seed3,readout-heavy,0.05,7.1904296875,7.1474609375,-0.04296875,0
L3-C1,er_n12_p0.3_seed3,two-qubit-heavy,0.0,7.1875,7.1259765625,-0.0615234375,0
L3-C2,er_n12_p0.3_seed3,two-qubit-heavy,0.01,7.1875,7.1259765625,-0.0615234375,0
L3-C3,er_n12_p0.3_seed3,two-qubit-heavy,0.05,7.1875,7.1259765625,-0.0615234375,0
L3-C1,er_n12_p0.3_seed4,ideal,0.0,10.05859375,10.23046875,0.171875,1
L3-C2,er_n12_p0.3_seed4,ideal,0.01,10.05859375,10.23046875,0.171875,1
L3-C3,er_n12_p0.3_seed4,ideal,0.05,10.05859375,10.23046875,0.171875,1
L3-C1,er_n12_p0.3_seed4,depol-low,0.0,10.1162109375,10.25390625,0.1376953125,1
L3-C2,er_n12_p0.3_seed4,depol-low,0.01,10.1162109375,10.25390625,0.1376953125,1
L3-C3,er_n12_p0.3_seed4,depol-low,0.05,10.1162109375,10.25390625,0.1376953125,1
L3-C1,er_n12_p0.3_seed4,depol-medium,0.0,10.166015625,10.2900390625,0.1240234375,1
L3-C2,er_n12_p0.3_seed4,depol-medium,0.01,10.166015625,10.2900390625,0.1240234375,1
L3-C3,er_n12_p0.3_seed4,depol-medium,0.05,10.166015625,10.2900390625,0.1240234375,1
L3-C1,er_n12_p0.3_seed4,depol-high,0.0,10.2197265625,10.3701171875,0.150390625,1
L3-C2,er_n12_p0.3_seed4,depol-high,0.01,10.2197265625,10.3701171875,0.150390625,1
L3-C3,er_n12_p0.3_seed4,depol-high,0.05,10.2197265625,10.3701171875,0.150390625,1
L3-C1,er_n12_p0.3_seed4,readout-heavy,0.0,10.2333984375,10.330078125,0.0966796875,1
L3-C2,er_n12_p0.3_seed4,readout-heavy,0.01,10.2333984375,10.330078125,0.0966796875,1
L3-C3,er_n12_p0.3_seed4,readout-heavy,0.05,10.2333984375,10.330078125,0.0966796875,1
L3-C1,er_n12_p0.3_seed4,two-qubit-heavy,0.0,10.2119140625,10.3994140625,0.1875,1
L3-C2,er_n12_p0.3_seed4,two-qubit-heavy,0.01,10.2119140625,10.3994140625,0.1875,1
L3-C3,er_n12_p0.3_seed4,two-qubit-heavy,0.05,10.2119140625,10.3994140625,0.1875,1
L3-C1,er_n12_p0.4_seed0,ideal,0.0,8.0224609375,8.048828125,0.0263671875,1
L3-C2,er_n12_p0.4_seed0,ideal,0.01,8.0224609375,8.048828125,0.0263671875,1
L3-C3,er_n12_p0.4_seed0,ideal,0.05,8.0224609375,8.048828125,0.0263671875,0
L3-C1,er_n12_p0.4_seed0,depol-low,0.0,8.0712890625,8.0576171875,-0.013671875,0
L3-C2,er_n12_p0.4_seed0,depol-low,0.01,8.0712890625,8.0576171875,-0.013671875,0
L3-C3,er_n12_p0.4_seed0,depol-low,0.05,8.0712890625,8.0576171875,-0.013671875,0
L3-C1,er_n12_p0.4_seed0,depol-medium,0.0,8.072265625,8.130859375,0.05859375,1
L3-C2,er_n12_p0.4_seed0,depol-medium,0.01,8.072265625,8.130859375,0.05859375,1
L3-C3,er_n12_p0.4_seed0,depol-medium,0.05,8.072265625,8.130859375,0.05859375,1
L3-C1,er_n12_p0.4_seed0,depol-high,0.0,8.2080078125,8.23828125,0.0302734375,1
L3-C2,er_n12_p0.4_seed0,depol-high,0.01,8.2080078125,8.23828125,0.0302734375,1
L3-C3,er_n12_p0.4_seed0,depol-high,0.05,8.2080078125,8.23828125,0.0302734375,0
L3-C1,er_n12_p0.4_seed0,readout-heavy,0.0,8.2451171875,8.19140625,-0.0537109375,0
L3-C2,er_n12_p0.4_seed0,readout-heavy,0.01,8.2451171875,8.19140625,-0.0537109375,0
L3-C3,er_n12_p0.4_seed0,readout-heavy,0.05,8.2451171875,8.19140625,-0.0537109375,0
L3-C1,er_n12_p0.4_seed0,two-qubit-heavy,0.0,8.15625,8.265625,0.109375,1
L3-C2,er_n12_p0.4_seed0,two-qubit-heavy,0.01,8.15625,8.265625,0.109375,1
L3-C3,er_n12_p0.4_seed0,two-qubit-heavy,0.05,8.15625,8.265625,0.109375,1
L3-C1,er_n12_p0.4_seed1,ideal,0.0,12.6416015625,12.56640625,-0.0751953125,0
L3-C2,er_n12_p0.4_seed1,ideal,0.01,12.6416015625,12.56640625,-0.0751953125,0
L3-C3,er_n12_p0.4_seed1,ideal,0.05,12.6416015625,12.56640625,-0.0751953125,0
L3-C1,er_n12_p0.4_seed1,depol-low,0.0,12.46484375,12.544921875,0.080078125,1
L3-C2,er_n12_p0.4_seed1,depol-low,0.01,12.46484375,12.544921875,0.080078125,1
L3-C3,er_n12_p0.4_seed1,depol-low,0.05,12.46484375,12.544921875,0.080078125,1
L3-C1,er_n12_p0.4_seed1,depol-medium,0.0,12.4853515625,12.546875,0.0615234375,1
L3-C2,er_n12_p0.4_seed1,depol-medium,0.01,12.4853515625,12.546875,0.0615234375,1
L3-C3,er_n12_p0.4_seed1,depol-medium,0.05,12.4853515625,12.546875,0.0615234375,1
L3-C1,er_n12_p0.4_seed1,depol-high,0.0,12.5009765625,12.6396484375,0.138671875,1
L3-C2,er_n12_p0.4_seed1,depol-high,0.01,12.5009765625,12.6396484375,0.138671875,1
L3-C3,er_n12_p0.4_seed1,depol-high,0.05,12.5009765625,12.6396484375,0.138671875,1
L3-C1,er_n12_p0.4_seed1,readout-heavy,0.0,12.48828125,12.6142578125,0.1259765625,1
L3-C2,er_n12_p0.4_seed1,readout-heavy,0.01,12.48828125,12.6142578125,0.1259765625,1
L3-C3,er_n12_p0.4_seed1,readout-heavy,0.05,12.48828125,12.6142578125,0.1259765625,1
L3-C1,er_n12_p0.4_seed1,two-qubit-heavy,0.0,12.4658203125,12.5556640625,0.08984375,1
L3-C2,er_n12_p0.4_seed1,two-qubit-heavy,0.01,12.4658203125,12.5556640625,0.08984375,1
L3-C3,er_n12_p0.4_seed1,two-qubit-heavy,0.05,12.4658203125,12.5556640625,0.08984375,1
L3-C1,er_n12_p0.4_seed2,ideal,0.0,10.5400390625,10.568359375,0.0283203125,1
L3-C2,er_n12_p0.4_seed2,ideal,0.01,10.5400390625,10.568359375,0.0283203125,1
L3-C3,er_n12_p0.4_seed2,ideal,0.05,10.5400390625,10.568359375,0.0283203125,0
L3-C1,er_n12_p0.4_seed2,depol-low,0.0,10.6015625,10.5947265625,-0.0068359375,0
L3-C2,er_n12_p0.4_seed2,depol-low,0.01,10.6015625,10.5947265625,-0.0068359375,0
L3-C3,er_n12_p0.4_seed2,depol-low,0.05,10.6015625,10.5947265625,-0.0068359375,0
L3-C1,er_n12_p0.4_seed2,depol-medium,0.0,10.6083984375,10.5546875,-0.0537109375,0
L3-C2,er_n12_p0.4_seed2,depol-medium,0.01,10.6083984375,10.5546875,-0.0537109375,0
L3-C3,er_n12_p0.4_seed2,depol-medium,0.05,10.6083984375,10.5546875,-0.0537109375,0
L3-C1,er_n12_p0.4_seed2,depol-high,0.0,10.6318359375,10.5947265625,-0.037109375,0
L3-C2,er_n12_p0.4_seed2,depol-high,0.01,10.6318359375,10.5947265625,-0.037109375,0
L3-C3,er_n12_p0.4_seed2,depol-high,0.05,10.6318359375,10.5947265625,-0.037109375,0
L3-C1,er_n12_p0.4_seed2,readout-heavy,0.0,10.5712890625,10.564453125,-0.0068359375,0
L3-C2,er_n12_p0.4_seed2,readout-heavy,0.01,10.5712890625,10.564453125,-0.0068359375,0
L3-C3,er_n12_p0.4_seed2,readout-heavy,0.05,10.5712890625,10.564453125,-0.0068359375,0
L3-C1,er_n12_p0.4_seed2,two-qubit-heavy,0.0,10.6474609375,10.5625,-0.0849609375,0
L3-C2,er_n12_p0.4_seed2,two-qubit-heavy,0.01,10.6474609375,10.5625,-0.0849609375,0
L3-C3,er_n12_p0.4_seed2,two-qubit-heavy,0.05,10.6474609375,10.5625,-0.0849609375,0
L3-C1,er_n12_p0.4_seed3,ideal,0.0,10.4033203125,10.4287109375,0.025390625,1
L3-C2,er_n12_p0.4_seed3,ideal,0.01,10.4033203125,10.4287109375,0.025390625,1
L3-C3,er_n12_p0.4_seed3,ideal,0.05,10.4033203125,10.4287109375,0.025390625,0
L3-C1,er_n12_p0.4_seed3,depol-low,0.0,10.291015625,10.37109375,0.080078125,1
L3-C2,er_n12_p0.4_seed3,depol-low,0.01,10.291015625,10.37109375,0.080078125,1
L3-C3,er_n12_p0.4_seed3,depol-low,0.05,10.291015625,10.37109375,0.080078125,1
L3-C1,er_n12_p0.4_seed3,depol-medium,0.0,10.263671875,10.41796875,0.154296875,1
L3-C2,er_n12_p0.4_seed3,depol-medium,0.01,10.263671875,10.41796875,0.154296875,1
L3-C3,er_n12_p0.4_seed3,depol-medium,0.05,10.263671875,10.41796875,0.154296875,1
L3-C1,er_n12_p0.4_seed3,depol-high,0.0,10.283203125,10.3662109375,0.0830078125,1
L3-C2,er_n12_p0.4_seed3,depol-high,0.01,10.283203125,10.3662109375,0.0830078125,1
L3-C3,er_n12_p0.4_seed3,depol-high,0.05,10.283203125,10.3662109375,0.0830078125,1
L3-C1,er_n12_p0.4_seed3,readout-heavy,0.0,10.2919921875,10.3349609375,0.04296875,1
L3-C2,er_n12_p0.4_seed3,readout-heavy,0.01,10.2919921875,10.3349609375,0.04296875,1
L3-C3,er_n12_p0.4_seed3,readout-heavy,0.05,10.2919921875,10.3349609375,0.04296875,0
L3-C1,er_n12_p0.4_seed3,two-qubit-heavy,0.0,10.279296875,10.388671875,0.109375,1
L3-C2,er_n12_p0.4_seed3,two-qubit-heavy,0.01,10.279296875,10.388671875,0.109375,1
L3-C3,er_n12_p0.4_seed3,two-qubit-heavy,0.05,10.279296875,10.388671875,0.109375,1
L3-C1,er_n12_p0.4_seed4,ideal,0.0,13.904296875,14.03515625,0.130859375,1
L3-C2,er_n12_p0.4_seed4,ideal,0.01,13.904296875,14.03515625,0.130859375,1
L3-C3,er_n12_p0.4_seed4,ideal,0.05,13.904296875,14.03515625,0.130859375,1
L3-C1,er_n12_p0.4_seed4,depol-low,0.0,13.9111328125,14.1611328125,0.25,1
L3-C2,er_n12_p0.4_seed4,depol-low,0.01,13.9111328125,14.1611328125,0.25,1
L3-C3,er_n12_p0.4_seed4,depol-low,0.05,13.9111328125,14.1611328125,0.25,1
L3-C1,er_n12_p0.4_seed4,depol-medium,0.0,13.8623046875,14.1982421875,0.3359375,1
L3-C2,er_n12_p0.4_seed4,depol-medium,0.01,13.8623046875,14.1982421875,0.3359375,1
L3-C3,er_n12_p0.4_seed4,depol-medium,0.05,13.8623046875,14.1982421875,0.3359375,1
L3-C1,er_n12_p0.4_seed4,depol-high,0.0,13.904296875,14.0517578125,0.1474609375,1
L3-C2,er_n12_p0.4_seed4,depol-high,0.01,13.904296875,14.0517578125,0.1474609375,1
L3-C3,er_n12_p0.4_seed4,depol-high,0.05,13.904296875,14.0517578125,0.1474609375,1
L3-C1,er_n12_p0.4_seed4,readout-heavy,0.0,13.9052734375,14.173828125,0.2685546875,1
L3-C2,er_n12_p0.4_seed4,readout-heavy,0.01,13.9052734375,14.173828125,0.2685546875,1
L3-C3,er_n12_p0.4_seed4,readout-heavy,0.05,13.9052734375,14.173828125,0.2685546875,1
L3-C1,er_n12_p0.4_seed4,two-qubit-heavy,0.0,13.8212890625,14.09375,0.2724609375,1
L3-C2,er_n12_p0.4_seed4,two-qubit-heavy,0.01,13.8212890625,14.09375,0.2724609375,1
L3-C3,er_n12_p0.4_seed4,two-qubit-heavy,0.05,13.8212890625,14.09375,0.2724609375,1
